timestamp,sensor_data
2021-05-09 09:48:00,0.0
2021-05-09 09:49:00,1.0
2021-05-09 09:50:00,1.0
2021-05-09 09:51:00,2.0
2021-05-09 09:52:00,3.0
2021-05-09 09:53:00,9.0
2021-05-09 09:54:00,7.0
2021-05-09 09:55:00,5.0
2021-05-09 09:56:00,8.0
2021-05-09 09:57:00,12.0
2021-05-09 09:58:00,10.0
2021-05-09 09:59:00,17.0
2021-05-09 10:00:00,25.0
2021-05-09 10:01:00,11.0
2021-05-09 10:02:00,11.0
2021-05-09 10:03:00,18.0
2021-05-09 10:04:00,15.0
2021-05-09 10:05:00,18.0
2021-05-09 10:06:00,33.0
2021-05-09 10:07:00,43.0
2021-05-09 10:08:00,56.0
2021-05-09 10:09:00,54.0
2021-05-09 10:10:00,46.0
2021-05-09 10:11:00,48.0
2021-05-09 10:12:00,53.0
2021-05-09 10:13:00,71.0
2021-05-09 10:14:00,74.0
2021-05-09 10:15:00,69.0
2021-05-09 10:16:00,82.0
2021-05-09 10:17:00,62.0
2021-05-09 10:18:00,59.0
2021-05-09 10:19:00,55.0
2021-05-09 10:20:00,52.0
2021-05-09 10:21:00,49.0
2021-05-09 10:22:00,50.0
2021-05-09 10:23:00,51.0
2021-05-09 10:24:00,53.0
2021-05-09 10:25:00,62.0
2021-05-09 10:26:00,43.0
2021-05-09 10:27:00,46.0
2021-05-09 10:28:00,58.0
2021-05-09 10:29:00,56.0
2021-05-09 10:30:00,58.0
2021-05-09 10:31:00,42.0
2021-05-09 10:32:00,52.0
2021-05-09 10:33:00,37.0
2021-05-09 10:34:00,33.0
2021-05-09 10:35:00,50.0
2021-05-09 10:36:00,83.0
2021-05-09 10:37:00,75.0
2021-05-09 10:38:00,84.0
2021-05-09 10:39:00,83.0
2021-05-09 10:40:00,69.0
2021-05-09 10:41:00,42.0
2021-05-09 10:42:00,55.0
2021-05-09 10:43:00,51.0
2021-05-09 10:44:00,67.0
2021-05-09 10:45:00,67.0
2021-05-09 10:46:00,73.0
2021-05-09 10:47:00,73.0
2021-05-09 10:48:00,69.0
2021-05-09 10:49:00,72.0
2021-05-09 10:50:00,55.0
2021-05-09 10:51:00,74.0
2021-05-09 10:52:00,70.0
2021-05-09 10:53:00,74.0
2021-05-09 10:54:00,87.0
2021-05-09 10:55:00,87.0
2021-05-09 10:56:00,100.0
2021-05-09 10:57:00,89.0
2021-05-09 10:58:00,87.0
2021-05-09 10:59:00,65.0
2021-05-09 11:00:00,78.0
2021-05-09 11:01:00,72.0
2021-05-09 11:02:00,91.0
2021-05-09 11:03:00,92.0
2021-05-09 11:04:00,117.0
2021-05-09 11:05:00,101.0
2021-05-09 11:06:00,101.0
2021-05-09 11:07:00,94.0
2021-05-09 11:08:00,86.0
2021-05-09 11:09:00,85.0
2021-05-09 11:10:00,83.0
2021-05-09 11:11:00,49.0
2021-05-09 11:12:00,43.0
2021-05-09 11:13:00,56.0
2021-05-09 11:14:00,59.0
2021-05-09 11:15:00,47.0
2021-05-09 11:16:00,75.0
2021-05-09 11:17:00,68.0
2021-05-09 11:18:00,73.0
2021-05-09 11:19:00,75.0
2021-05-09 11:20:00,89.0
2021-05-09 11:21:00,90.0
2021-05-09 11:22:00,88.0
2021-05-09 11:23:00,86.0
2021-05-09 11:24:00,90.0
2021-05-09 11:25:00,88.0
2021-05-09 11:26:00,91.0
2021-05-09 11:27:00,81.0
2021-05-09 11:28:00,71.0
2021-05-09 11:29:00,73.0
2021-05-09 11:30:00,75.0
2021-05-09 11:31:00,81.0
2021-05-09 11:32:00,81.0
2021-05-09 11:33:00,83.0
2021-05-09 11:34:00,97.0
2021-05-09 11:35:00,88.0
2021-05-09 11:36:00,92.0
2021-05-09 11:37:00,96.0
2021-05-09 11:38:00,95.0
2021-05-09 11:39:00,94.0
2021-05-09 11:40:00,127.0
2021-05-09 11:41:00,130.0
2021-05-09 11:42:00,129.0
2021-05-09 11:43:00,141.0
2021-05-09 11:44:00,164.0
2021-05-09 11:45:00,161.0
2021-05-09 11:46:00,193.0
2021-05-09 11:47:00,197.0
2021-05-09 11:48:00,1.0
